Marca,Modelo,Año,Precio,Combustible,Transmisión,Kilometraje
Chevrolet,Captiva,2020,14900.0,Gasolina,Mecánica,77400
Chevrolet,Captiva,2020,16300.0,Gasolina,Mecánica,97500
Volkswagen,Gol,2020,9200.0,Dual,Mecánica,112000
Hyundai,Verna,2021,11000.0,Dual,Automática - Secuencial,70000
Subaru,Forester,2015,15900.0,Gasolina,Automática - Secuencial,49900
Volkswagen,Virtus,2019,13500.0,Gasolina,Automática - Secuencial,71500
Kia,Picanto,2019,9400.0,Gasolina,Mecánica,68930
Great Wall,Haval H3,2012,8500.0,Dual,Mecánica,131000
Toyota,Land Cruiser,1999,16800.0,Dual,Mecánica,450000
Kia,Sorento,2016,21300.0,Gasolina,Automática - Secuencial,53310
Changan,Cs15,2022,9990.0,Dual,Mecánica,63500
Subaru,Legacy,2011,10000.0,Gasolina,Automática,75000
Bmw,118I,2017,14390.0,Gasolina,Automática - Secuencial,78000
Toyota,Yaris,2021,12000.0,Gasolina,Mecánica,67300
Chevrolet,Tahoe,2018,42900.0,Gasolina,Automática - Secuencial,45000
Nissan,Frontier,2022,24200.0,Diesel,Mecánica,81000
Mercedes Benz,A200,2020,23900.0,Gasolina,Automática - Secuencial,35000
Toyota,Rush,2022,18500.0,Gasolina,Mecánica,55300
Volkswagen,Gol,2012,7800.0,Gasolina,Mecánica,90000
Mini,Cooper,2018,19800.0,Gasolina,Automática - Secuencial,27000
Volkswagen,Gol,2019,8800.0,Gasolina,Mecánica,48000
Mercedes Benz,Glc 200 Coupe,2020,48500.0,Gasolina,Automática - Secuencial,35000
Bmw,330I,2017,20500.0,Gasolina,Automática - Secuencial,62000
Mazda,2 Sport,2017,11900.0,Gasolina,Automática - Secuencial,52000
Toyota,Corolla,2012,9800.0,Gasolina,Automática,120000
Hyundai,Verna,2021,11000.0,Dual,Automática,73000
Suzuki,New Vitara,2022,16000.0,Gasolina,Mecánica,32520
Subaru,Xv,2016,12300.0,Gasolina,Automática,97000
Volkswagen,Passat,2006,5500.0,Gasolina,Automática,130000
Mercedes Benz,E-200,2014,18500.0,Gasolina,Automática - Secuencial,59000
Chevrolet,Captiva,2016,12500.0,Dual,Automática - Secuencial,163000
Bmw,320I,1997,6500.0,Gasolina,Mecánica,165000
Mini,Countryman,2016,14900.0,Gasolina,Automática - Secuencial,114000
Honda,Pilot,2022,42800.0,Gasolina,Automática - Secuencial,30000
Jeep,Grand Cherokee Srt,2015,32500.0,Gasolina,Automática - Secuencial,70000
Subaru,Forester,2020,25500.0,Gasolina,Automática,57000
Bmw,M240I,2023,60900.0,Gasolina,Automática - Secuencial,16569
Chevrolet,Onix,2018,7600.0,Gasolina,Mecánica,153000
Volkswagen,Virtus,2019,12500.0,Gasolina,Mecánica,51000
Volkswagen,Passat,2013,8290.0,Gasolina,Automática,116000
Honda,City,2022,17500.0,Gasolina,Automática,7000
Mini,Cooper,2011,10800.0,Gasolina,Automática,68000
Mitsubishi,Eclipse Cross,2018,14900.0,Gasolina,Automática - Secuencial,60000
Volkswagen,Space Fox,2014,9450.0,Gasolina,Automática,89440
Peugeot,Bipper,2013,6000.0,Gasolina,Mecánica,97150
Suzuki,S-Cross,2016,12000.0,Dual,Mecánica,136000
Volkswagen,Tiguan,2015,12900.0,Gasolina,Automática - Secuencial,74000
Peugeot,208,2014,7200.0,Gasolina,Mecánica,90000
Honda,Cr-V,2022,31600.0,Gasolina,Automática,32100
Kia,Optima,2014,15900.0,Gasolina,Automática - Secuencial,66700
Bmw,X3 20I,2018,29700.0,Gasolina,Automática - Secuencial,57400
Mazda,3,2020,19900.0,Gasolina,Automática - Secuencial,26900
Citroen,C5 Aircross,2021,18500.0,Gasolina,Automática - Secuencial,38000
Ssangyong,Actyon,2011,7500.0,Gasolina,Automática,102000
Nissan,Qashqai,2020,17900.0,Gasolina,Automática - Secuencial,50000
Kia,Seltos,2023,22100.0,Dual,Automática,17000
Bmw,118I,2022,22000.0,Gasolina,Automática - Secuencial,50000
Bmw,X6 40I,2022,88600.0,Gasolina,Automática - Secuencial,26000
Mazda,Cx-3,2020,14000.0,Gasolina,Automática,62500
Honda,Pilot,2013,18200.0,Gasolina,Automática,108
Jeep,Compass Sport,2020,17000.0,Gasolina,Mecánica,46500
Suzuki,Grand Vitara,2019,15250.0,Gasolina,Automática - Secuencial,42000
Subaru,Crosstrek,2024,31600.0,Hibrido,Automática - Secuencial,2300
Audi,Q3,2016,17400.0,Gasolina,Automática - Secuencial,72800
Kia,Carnival,2009,7500.0,Diesel,Automática - Secuencial,189500
Subaru,Legacy,2010,6500.0,Gasolina,Automática - Secuencial,186800
Volvo,Xc40,2020,30000.0,Gasolina,Automática - Secuencial,38000
Jeep,Wrangler Rubicon,2018,35900.0,Gasolina,Automática - Secuencial,30000
Subaru,Legacy,2008,8500.0,Gasolina,Mecánica,141000
Mercedes Benz,Sl-500,2005,42000.0,Gasolina,Automática - Secuencial,61000
Chevrolet,Captiva,2023,16700.0,Gasolina,Mecánica,12600
Kia,Sportage,2017,15850.0,Gasolina,Automática - Secuencial,138000
Mazda,Cx-9,2014,12500.0,Gasolina,Automática - Secuencial,120000
Subaru,Forester,2005,8600.0,Gasolina,Automática,135000
Bmw,X5 35I,2013,18500.0,Gasolina,Automática - Secuencial,108000
Mercedes Benz,Glc 250 4Matic,2018,28900.0,Gasolina,Automática - Secuencial,46000
Seat,Ibiza,2008,6000.0,Gasolina,Mecánica,107000
Suzuki,S-Cross,2019,14900.0,Gasolina,Automática - Secuencial,47000
Nissan,Sentra,2020,14900.0,Gasolina,Automática,82832
Subaru,Impreza,2019,13500.0,Gasolina,Automática,41000
Nissan,X-Trail,2017,16200.0,Gasolina,Automática,91000
Mercedes Benz,Glc 200,2020,37500.0,Gasolina,Automática - Secuencial,17200
Honda,Hr-V,2020,18690.0,Gasolina,Automática,21523
Smart,Fortwo,2014,15000.0,Gasolina,Mecánica,11300
Chevrolet,Aveo,2010,6650.0,Gas GLP,Mecánica,92324
Haval,H6,2021,17200.0,Gasolina,Automática - Secuencial,61200
Honda,Pilot,2016,20900.0,Gasolina,Automática,92000
Mg,5,2022,12200.0,Dual,Automática - Secuencial,19600
Kia,Cerato,2017,11500.0,Dual,Mecánica,181
Bmw,328I,2007,10000.0,Gasolina,Automática - Secuencial,109000
Volvo,Xc40,2023,33900.0,Gasolina-Hibrido,Automática - Secuencial,27000
Mitsubishi,L200,2020,18900.0,Diesel,Mecánica,102279
Porsche,911 Carrera,2020,135000.0,Gasolina,Automática - Secuencial,7100
Toyota,Land Cruiser Prado,2013,25500.0,Gasolina,Automática - Secuencial,181000
Kia,Rio,2011,7500.0,Dual,Mecánica,120000
Bmw,X2 20I,2019,32000.0,Gasolina,Automática - Secuencial,28000
Toyota,Fj Cruiser,2009,21500.0,Gasolina,Mecánica,237350
Jeep,Cherokee Longitude,2019,18800.0,Gasolina,Automática - Secuencial,59100
Subaru,Forester,2024,31900.0,Gasolina-Hibrido,Automática,15000
Porsche,Macan Gts,2023,100000.0,Gasolina,Automática - Secuencial,11682
Jeep,Grand Cherokee Laredo,2015,17900.0,Gasolina,Automática - Secuencial,63000
Mercedes Benz,E-500,2005,9500.0,Gasolina,Automática,92225
Honda,Cr-V,2019,21800.0,Gasolina,Automática,75000
Volkswagen,Jetta,2018,12600.0,Gasolina,Automática - Secuencial,36000
Honda,Legend,2009,9500.0,Gasolina,Automática - Secuencial,128
Jeep,Patriot,2014,10800.0,Gasolina,Automática - Secuencial,90250
Maserati,Levante S Gransport,2018,53900.0,Gasolina,Automática - Secuencial,53000
Seat,Ibiza Style,2020,13800.0,Gasolina,Automática - Secuencial,39500
Hyundai,Elantra,2013,9800.0,Gas GLP,Automática - Secuencial,62000
Hyundai,Tucson,2009,9200.0,Gasolina,Automática - Secuencial,155000
Toyota,Avanza,2023,18200.0,Gas GLP,Mecánica,81000
Bmw,X-3,2020,33900.0,Gasolina,Automática - Secuencial,45000
Nissan,Qashqai,2016,15900.0,Gasolina,Automática,96000
Volkswagen,Virtus,2018,10800.0,Gasolina,Mecánica,110000
Mercedes Benz,Clk-350,2007,12800.0,Gasolina,Automática - Secuencial,93000
Peugeot,207 Compact,2012,5000.0,Gasolina,Mecánica,48000
Bmw,525I,2009,10500.0,Gasolina,Automática - Secuencial,80000
Audi,Q8,2019,51990.0,Hibrido,Automática - Secuencial,46000
Mg,3,2019,7500.0,Gasolina,Mecánica,30000
Honda,Wr-V,2024,17400.0,Gasolina,Automática - Secuencial,6840
Honda,Cr-V,2022,27400.0,Gasolina,Automática,39088
Honda,Accord Coupe,2013,17900.0,Gasolina,Automática - Secuencial,51400
Bmw,X4 28I,2018,31000.0,Gasolina,Automática - Secuencial,48000
Kia,Mohave,2018,24600.0,Gasolina,Automática - Secuencial,35000
Volkswagen,T-Cross,2021,17000.0,Gasolina,Automática,46000
Mini,Clubman,2017,17500.0,Gasolina,Automática - Secuencial,49900
Ford,Freestyle,2013,8600.0,Gasolina,Mecánica,103000
Volvo,S60,2014,13500.0,Gasolina,Automática,72000
Honda,Cr-V,2014,13990.0,Gasolina,Automática - Secuencial,106000
Volkswagen,Space Fox,2012,7000.0,Gasolina,Automática - Secuencial,90000
Ram,V700,2020,6400.0,Gasolina,Mecánica,105000
Mazda,Cx-5,2023,24000.0,Gasolina,Mecánica,12000
Subaru,Forester,2014,16000.0,Gasolina-Hibrido,Mecánica,145000
Volkswagen,Jetta,2022,22650.0,Gasolina,Automática - Secuencial,26000
Volvo,Xc-60,2021,38500.0,Gasolina,Automática,62000
Nissan,X-Trail,2021,23000.0,Gasolina,Automática - Secuencial,57000
Mercedes Benz,C320 Cdi,2005,8500.0,Diesel,Mecánica,310125
Renault,Duster,2016,10900.0,Gas GNV,Automática - Secuencial,83000
Jeep,Cherokee Longitude,2017,16500.0,Gasolina,Automática - Secuencial,71000
Toyota,Hilux,2017,24500.0,Diesel,Mecánica,115000
Kia,Sorento,2014,13800.0,Gasolina,Automática - Secuencial,138000
Chery,Tiggo 2 Pro,2023,12250.0,Dual,Automática - Secuencial,26000
Volkswagen,Tiguan,2015,12300.0,Gasolina,Automática,64000
Subaru,Impreza Sport,2011,8800.0,Gasolina,Automática - Secuencial,84850
Peugeot,Boxer,2015,27000.0,Diesel,Mecánica,54348
Toyota,Fortuner,2015,28000.0,Diesel,Automática,95000
Jeep,Grand Cherokee Laredo,2013,13500.0,Gasolina,Automática - Secuencial,129800
Chevrolet,Cruze,2011,7700.0,Gasolina,Automática,106100
Jeep,Grand Cherokee Limited,2016,36000.0,Diesel,Automática - Secuencial,47000
Volvo,S60,2014,10700.0,Gasolina,Automática,72000
Hyundai,Creta,2019,16500.0,Dual,Mecánica,54500
Mg,3,2012,6900.0,Gasolina,Automática - Secuencial,72000
Jeep,Compass Sport,2016,14600.0,Gasolina,Automática - Secuencial,53000
Honda,Pilot,2014,20500.0,Gasolina,Automática,75000
Nissan,X-Trail,2016,13800.0,Gasolina,Automática - Secuencial,48952
Porsche,Macan,2015,29500.0,Gasolina,Automática,113000
Nissan,Np300 Frontier,2019,15200.0,Diesel,Mecánica,63000
Kia,Sportage,2018,17000.0,Gasolina,Mecánica,54000
Toyota,Rush,2020,18000.0,Gasolina,Automática,37200
Bmw,X3 20I,2020,32800.0,Gasolina,Automática - Secuencial,63000
Suzuki,Grand Nomade,2009,7650.0,Gasolina,Automática,170500
Volkswagen,Jetta Gli,2021,15390.0,Gasolina,Mecánica,48000
Toyota,Land Cruiser,1998,20000.0,Diesel,Mecánica,225000
Volkswagen,Passat,2013,9600.0,Gasolina,Automática - Secuencial,106000
Peugeot,Partner,2018,9900.0,Gasolina,Mecánica,47000
Changan,Grand New Supervan,2024,11700.0,Gasolina,Mecánica,15000
Nissan,Tiida,2016,7800.0,Dual,Mecánica,140000
Jeep,Cherokee Limited,2015,18990.0,Gasolina,Automática - Secuencial,120000
Chevrolet,Captiva,2023,16990.0,Dual,Automática,49000
Suzuki,Grand Vitara,2016,13000.0,Gasolina,Mecánica,80903
Mercedes Benz,Cla 180,2018,19500.0,Gasolina,Automática - Secuencial,51000
Toyota,Corolla,2014,9500.0,Dual,Automática,115000
Chevrolet,Traverse,2017,15000.0,Gasolina,Automática,90000
Ford,Thunderbird,1991,5800.0,Gasolina,Automática,36243
Chevrolet,Spark Sedan,2021,8300.0,Gasolina,Mecánica,50300
Hyundai,Tucson,2017,16800.0,Gasolina,Automática - Secuencial,42300
Hyundai,Accent,2014,6800.0,Gas GNV,Mecánica,196457
Porsche,Cayenne,2014,23990.0,Gasolina,Automática - Secuencial,64000
Mercedes Benz,Glc 200,2021,34950.0,Gasolina,Automática - Secuencial,61000
Bmw,320I,2017,20000.0,Gasolina,Automática - Secuencial,70900
Chevrolet,Colorado,2021,16500.0,Diesel,Mecánica,117000
Bmw,X1 18I,2019,22499.0,Gasolina,Automática - Secuencial,89100
Volkswagen,Polo,2022,13000.0,Gasolina,Mecánica,10800
Volkswagen,Virtus,2019,11200.0,Dual,Automática - Secuencial,102500
Bmw,X1,2017,20500.0,Gasolina,Automática - Secuencial,59100
Audi,Q5,2016,17000.0,Gasolina,Automática - Secuencial,98000
Mini,Cooper,2021,22000.0,Gasolina,Automática - Secuencial,36500
Audi,A3 Hb,2012,11500.0,Gasolina,Automática - Secuencial,78000
Toyota,Rav4,2019,21850.0,Gasolina,Automática - Secuencial,49000
Bmw,320I,2017,16250.0,Gasolina,Automática - Secuencial,75000
Nissan,Kicks,2018,13800.0,Dual,Mecánica,55500
Bmw,218I Gran Coupe,2021,23500.0,Gasolina,Automática - Secuencial,18950
Honda,Cr-V,2015,15300.0,Gasolina,Automática,74000
Bmw,X4 M40I,2024,85900.0,Gasolina,Automática - Secuencial,4200
Audi,A6,2017,24500.0,Gasolina,Automática - Secuencial,10000
Land Rover,Evoque,2015,23990.0,Gasolina,Automática - Secuencial,60000
Hyundai,Creta,2024,19990.0,Gas GLP,Automática - Secuencial,25000
Chevrolet,Onix,2023,10500.0,Dual,Mecánica,37000
Bmw,X6 40I,2025,93000.0,Gasolina,Automática,9500
Subaru,Forester Turbo,2014,16000.0,Gasolina,Automática - Secuencial,98885
Bmw,X5 48I,2008,12500.0,Gasolina,Automática - Secuencial,130000
Volvo,Xc40,2023,35000.0,Gasolina-Hibrido,Automática - Secuencial,37000
Nissan,Bluebird,1984,4500.0,Gasolina,Mecánica,142683
Mazda,Cx-5,2022,19950.0,Gasolina,Mecánica,64500
Daihatsu,Delta,2008,12500.0,Diesel,Mecánica,137048
Volkswagen,Tiguan,2014,11500.0,Gasolina,Mecánica,64000
Suzuki,Vitara,2024,19700.0,Gas GNV,Automática - Secuencial,14000
Mazda,Cx-9,2012,12500.0,Gasolina,Automática - Secuencial,73324
Volkswagen,Amarok,2019,23000.0,Diesel,Mecánica,78000
Mini,Hatch Cooper,2016,16500.0,Gasolina,Automática - Secuencial,69000
Chevrolet,N200,2011,3900.0,Gasolina,Mecánica,130
Subaru,Forester,2015,15500.0,Gasolina,Automática - Secuencial,64000
Chery,Tiggo 8,2023,15500.0,Gasolina,Mecánica,2600
Hyundai,Santa Fe,2017,18300.0,Gasolina,Automática,82200
Suzuki,Jimny,2023,19800.0,Gasolina,Automática,25500
Volvo,S60,2012,9800.0,Gasolina,Automática - Secuencial,84000
Honda,Civic,2012,10200.0,Gasolina,Automática,94360
Volkswagen,Touareg,2007,11500.0,Gasolina,Automática - Secuencial,103000
Nissan,X-Trail,2018,15999.0,Gasolina,Automática,96000
Jac,Js3,2023,12500.0,Dual,Mecánica,64000
Bmw,X3 30I,2023,53500.0,Gasolina,Automática - Secuencial,8200
Chevrolet,Captiva,2020,19000.0,Gasolina,Automática - Secuencial,6000
Mazda,6,2016,13500.0,Gasolina,Automática - Secuencial,77000
Kia,Sportage,2023,32000.0,Gasolina,Automática - Secuencial,41000
Toyota,Corolla Cross,2022,23500.0,Gasolina-Hibrido,Automática - Secuencial,25000
Subaru,Impreza,2019,14900.0,Gasolina,Automática - Secuencial,62000
Peugeot,407,2008,5100.0,Gasolina,Mecánica,177000
Jeep,Wrangler,2015,32000.0,Gasolina,Mecánica,52000
Mazda,Cx-9,2022,28000.0,Gasolina,Automática,28000
Toyota,Land Cruiser Prado,2009,14500.0,Gasolina,Mecánica,255000
Lexus,Ux 250H Luxury,2024,40900.0,Gasolina-Hibrido,Automática - Secuencial,13000
Nissan,Sentra,2018,11500.0,Gas GLP,Automática,124000
Mitsubishi,Outlander,2016,15000.0,Gasolina,Automática - Secuencial,84000
Bmw,X3 20I,2022,43900.0,Gasolina,Automática - Secuencial,32300
Toyota,Land Cruiser,2020,48000.0,Gasolina,Automática - Secuencial,32407
Mazda,3,2024,22900.0,Gasolina,Automática,13900
Mercedes Benz,Ml 350,2010,17500.0,Gasolina,Automática,34000
Peugeot,Landtrek,2022,23500.0,Diesel,Mecánica,58000
Land Rover,Discovery Sport,2019,23900.0,Gasolina,Automática - Secuencial,54000
Audi,Q5 Sportback,2017,21000.0,Gasolina,Automática - Secuencial,65000
Toyota,Corolla,2022,19900.0,Gasolina,Automática - Secuencial,35000
Toyota,Corolla Cross,2023,23000.0,Gasolina,Automática,24000
Toyota,Corolla,2013,10000.0,Dual,Automática,123000
Chevrolet,N-300,2019,8000.0,Gas GLP,Mecánica,1000000
Mitsubishi,Montero Sport,2018,26000.0,Gasolina,Automática - Secuencial,55700
Nissan,X-Trail,2020,20500.0,Gasolina,Automática - Secuencial,54000
Ford,Ranger,2013,16700.0,Diesel,Mecánica,118000
Toyota,Etios,2019,10850.0,Dual,Mecánica,119912
Kia,Sorento,2011,13800.0,Gasolina,Mecánica,83000
Subaru,Forester,2020,26900.0,Gasolina,Automática - Secuencial,30000
Bmw,135I,2012,18000.0,Gasolina,Mecánica,61000
Audi,A3 Sedan,2016,13500.0,Gasolina,Automática,67120
Bmw,X1,2018,24900.0,Gasolina,Automática - Secuencial,50000
Nissan,Kicks,2019,17990.0,Gasolina,Mecánica,37000
Toyota,Land Cruiser Prado,2012,21000.0,Gasolina,Mecánica,94000
Honda,Pilot,2016,22000.0,Gasolina,Automática,94000
Dodge,Coronet,1967,4800.0,Gasolina,Mecánica,200000
Honda,Cr-V,2016,15000.0,Gasolina,Automática,110000
Bmw,318I,2016,16800.0,Gasolina,Automática - Secuencial,73000
Bmw,X1,2017,20900.0,Gasolina,Automática - Secuencial,72000
Bmw,330I,2022,37000.0,Gasolina,Automática,13000
Bmw,420I Gran Coupe,2017,20900.0,Gasolina,Automática - Secuencial,52000
Chevrolet,Captiva,2020,15500.0,Gasolina,Automática - Secuencial,30000
Hyundai,Tucson,2022,25000.0,Dual,Mecánica,33000
Ford,Escort,2021,14500.0,Gasolina,Automática,10000
Jeep,Grand Cherokee Srt,2014,33000.0,Gasolina,Automática,50000
Bmw,X6,2013,18500.0,Gasolina,Automática,18500
Renault,Koleos,2023,22500.0,Gasolina,Automática - Secuencial,16000
Volkswagen,Bora,2011,6800.0,Gasolina,Automática,108500
Chevrolet,Cruze,2012,8500.0,Gasolina,Automática - Secuencial,42600
Nissan,Pick-Up,2022,30000.0,Diesel,Automática - Secuencial,86000
Hyundai,H-1,2011,9386.0,Diesel,Mecánica,167638
Mercedes Benz,C-180,2012,11800.0,Gasolina,Automática - Secuencial,113000
Renault,Fluence,2017,11500.0,Gasolina,Automática - Secuencial,28476
Mazda,Cx-3,2020,17500.0,Gasolina,Automática - Secuencial,34000
Nissan,Qashqai,2013,10000.0,Dual,Automática,170000
Honda,Cr-V,2015,14000.0,Gasolina,Automática,160000
Hyundai,Tucson,2009,8200.0,Dual,Mecánica,210600
Mitsubishi,Mirage,2016,7200.0,Gas GLP,Mecánica,99000
Mini,Cooper,2015,13900.0,Gasolina,Automática,46680
Volkswagen,Golf Gti,2018,23900.0,Gasolina,Automática - Secuencial,82500
Audi,Q3,2020,26500.0,Gasolina,Automática - Secuencial,90000
Audi,Q5,2017,20300.0,Gasolina,Automática - Secuencial,56000
Jeep,Compass,2012,9200.0,Gasolina,Automática,99000
Mercedes Benz,Gle 400 4Matic,2018,39990.0,Gasolina,Automática - Secuencial,25500
Subaru,Forester,2021,25900.0,Gasolina,Automática - Secuencial,21000
Nissan,Versa,2015,9200.0,Gasolina,Automática,65000
Nissan,Tiida,2012,7999.0,Gasolina,Mecánica,68000
Toyota,Camry,2012,10000.0,Gasolina,Automática - Secuencial,124000
Volkswagen,Taos,2022,27000.0,Gasolina,Automática - Secuencial,24000
Kia,K3,2006,6800.0,Diesel,Mecánica,448075
Renault,Koleos,2015,11500.0,Gasolina,Automática,55000
Peugeot,3008,2018,18000.0,Gasolina,Automática - Secuencial,98500
Mitsubishi,L200,2019,15400.0,Diesel,Mecánica,160000
Mercedes Benz,C-200,2018,20800.0,Gasolina,Automática - Secuencial,67800
Honda,Hr-V,2021,19850.0,Gasolina,Automática,36000
Nissan,Sentra,2017,12000.0,Gasolina,Automática,39000
Bmw,428I,2014,20500.0,Gasolina,Automática - Secuencial,41279
Audi,Q3,2019,29900.0,Gasolina,Automática - Secuencial,31600
Suzuki,Swift,2017,10500.0,Gasolina,Automática,60000
Nissan,Versa Drive,2022,12000.0,Gasolina,Automática,17500
Volvo,460 Turbo,2019,18000.0,Gasolina,Automática - Secuencial,58380
Kia,Sportage,2022,27000.0,Gasolina,Automática - Secuencial,38000
Honda,Hr-V,2016,13500.0,Gasolina,Mecánica,62000
Mercedes Benz,200,2018,20800.0,Gasolina,Automática - Secuencial,67800
Ford,Edge Sel,2013,12999.0,Gasolina,Automática,83000
Mitsubishi,Outlander,2017,15000.0,Gasolina,Automática,90000
Honda,Pilot,2018,21500.0,Gasolina,Automática - Secuencial,63219
Chevrolet,Captiva,2012,10000.0,Gasolina,Automática - Secuencial,105000
Toyota,Auris,2015,11500.0,Gasolina,Automática - Secuencial,59000
Suzuki,Swift,2022,12000.0,Dual,Mecánica,33000
Toyota,Celica,1983,2950.0,Dual,Mecánica,123456
Hyundai,Tucson,2013,13000.0,Gasolina,Automática - Secuencial,112000
Mazda,3,2023,22000.0,Gasolina,Automática - Secuencial,14000
Fiat,Argo,2019,7700.0,Gasolina,Mecánica,53000
Bmw,X3 20I,2017,24500.0,Gasolina,Automática - Secuencial,49500
Kia,Sportage,2023,27500.0,Gasolina,Automática,16700
Toyota,Fortuner,2019,29500.0,Gasolina,Mecánica,71000
Mercedes Benz,C-180,2012,8900.0,Gasolina,Automática,146000
Nissan,Qashqai,2018,15000.0,Gasolina,Mecánica,50000
Toyota,Raize,2024,17250.0,Gasolina,Automática - Secuencial,11250
Renault,Captur,2020,15000.0,Gasolina,Mecánica,37000
Peugeot,208,2019,12500.0,Gasolina,Automática - Secuencial,11400
Jeep,Cherokee Laredo,2011,12500.0,Gasolina,Automática,84500
Hyundai,Accent,2012,7500.0,Gasolina,Automática - Secuencial,195000
Volvo,Xc-60,2013,15000.0,Gasolina,Automática,53500
Land Rover,Discovery Sport,2016,18500.0,Gasolina,Automática,85000
Mitsubishi,L200,2020,23000.0,Diesel,Mecánica,72000
Kia,Cerato Koup,2014,8900.0,Gasolina,Mecánica,87500
Ford,Explorer,2014,18000.0,Gasolina,Automática - Secuencial,89000
Mini,John Cooper Works,2021,28600.0,Gasolina,Automática - Secuencial,17600
Jeep,Grand Cherokee Limited,2019,34900.0,Gasolina,Automática,48000
Ford,Taurus,1989,2100.0,Gasolina,Automática,248560
Volvo,Xc40,2023,41500.0,Gasolina-Hibrido,Automática,9500
Kia,Sportage,2018,16900.0,Gasolina,Automática - Secuencial,79600
Peugeot,3008,2017,13500.0,Gasolina,Automática - Secuencial,65000
Suzuki,Grand Nomade,2020,18000.0,Gasolina,Automática,49000
Kia,Picanto,2013,7500.0,Gasolina,Mecánica,77650
Bmw,318I,2002,6450.0,Gasolina,Automática - Secuencial,168000
Ford,Ecosport,2011,7000.0,Gas GNV,Mecánica,120000
Seat,Ibiza,2013,9000.0,Gasolina,Mecánica,116730
Chevrolet,Groove,2021,11000.0,Gasolina,Mecánica,70500
Mercedes Benz,C-180,2013,15700.0,Gasolina,Automática - Secuencial,72400
Mitsubishi,New Asx,2019,12500.0,Gas GLP,Mecánica,70000
Toyota,Yaris,2003,4800.0,Gasolina,Automática,140000
Volkswagen,Jetta,2018,14400.0,Gasolina,Automática - Secuencial,65000
Volkswagen,Escarabajo,1973,3000.0,Gasolina,Mecánica,78888
Ford,Explorer,2010,16500.0,Gasolina,Automática,66000
Mercedes Benz,Cla 180,2017,19990.0,Gasolina,Automática - Secuencial,47300
Subaru,Xv,2023,21000.0,Gasolina,Automática - Secuencial,24350
Suzuki,New Vitara,2024,19700.0,Gas GNV,Automática - Secuencial,14000
Toyota,Rav4,2023,39000.0,Gasolina-Hibrido,Automática - Secuencial,30000
Mercedes Benz,S500,2011,28000.0,Gasolina,Automática,82797
Chevrolet,Tracker,2017,10500.0,Dual,Automática - Secuencial,69000
Mazda,Cx-9,2015,17300.0,Gasolina,Automática - Secuencial,53000
Subaru,Outback,2015,17000.0,Gasolina,Automática,89990
Ford,Ranger Limited,2020,23900.0,Diesel,Mecánica,53308
Mercedes Benz,200,1983,6000.0,Gasolina,Mecánica,188852
Chery,Tiggo 8,2022,15000.0,Gasolina,Automática - Secuencial,56000
Honda,Fit,2016,11700.0,Gasolina,Automática,13077
Ford,Explorer,2014,17000.0,Gasolina,Automática,92700
Volvo,Xc90,2010,11500.0,Gasolina,Automática - Secuencial,99000
Toyota,4Runner,2015,36500.0,Gasolina,Automática - Secuencial,114000
Mazda,Cx-9,2013,13000.0,Gasolina,Automática - Secuencial,76000
Audi,Q5,2013,12000.0,Gasolina,Automática - Secuencial,77500
Toyota,Rush,2020,17900.0,Dual,Automática - Secuencial,47000
Bmw,330-Ci,2001,8000.0,Gasolina,Automática - Secuencial,118000
Suzuki,New Vitara,2016,12300.0,Gasolina,Mecánica,135000
Chrysler,300C Rwd,2012,19000.0,Gasolina,Automática - Secuencial,79000
Bmw,X5 35I,2015,24900.0,Gasolina,Automática - Secuencial,92000
Volkswagen,Tiguan Allspace,2022,28500.0,Gasolina,Automática - Secuencial,41500
Nissan,Qashqai,2013,10000.0,Gasolina,Automática - Secuencial,114000
Volkswagen,Crossfox,2015,9800.0,Gasolina,Mecánica,122000
Audi,A4,2017,19700.0,Gasolina,Automática - Secuencial,86000
Bmw,120I,2017,20000.0,Gasolina,Automática - Secuencial,54000
Dodge,Journey,2009,9300.0,Gasolina,Automática - Secuencial,165000
Bmw,320I,2017,17900.0,Gasolina,Automática - Secuencial,40800
Toyota,Yaris,2017,9900.0,Dual,Mecánica,88100
Haval,All New H6,2022,25000.0,Gasolina-Hibrido,Automática,12600
Mercedes Benz,Cla 200 Coupe,2022,31000.0,Gasolina,Automática,11000
Kia,Sorento,2008,8300.0,Diesel,Automática - Secuencial,240000
Ford,Escape,2019,19000.0,Gasolina,Automática - Secuencial,45000
Mercedes Benz,Ml 320,2001,8500.0,Gasolina,Automática - Secuencial,97800
Mazda,Cx-30,2021,21500.0,Gasolina,Automática - Secuencial,81000
Porsche,Cayenne S,2017,40000.0,Gasolina,Automática - Secuencial,86000
Bmw,320,1981,17900.0,Gasolina,Automática,236390
Nissan,Pathfinder,2005,6500.0,Gas GLP,Automática,185053
Toyota,Hilux,2020,24000.0,Diesel,Mecánica,73000
Mercedes Benz,C-180,2017,19000.0,Gasolina,Automática - Secuencial,60000
Mazda,3,2018,11500.0,Gas GLP,Automática - Secuencial,57000
Mitsubishi,Outlander,2025,35990.0,Gasolina,Automática - Secuencial,3000
Bmw,418I,2020,27900.0,Gasolina,Automática - Secuencial,19000
Volvo,Xc90,2012,13900.0,Gasolina,Automática - Secuencial,99000
Toyota,Corolla,2019,15000.0,Gasolina,Automática - Secuencial,68500
